--- DATEN DER WETTERSTATION ---
ID ;101 
Kuerzel der Wetterdienstes ;rzk 
ID innerhalb des Wetterdienstes ;7 
Staat ;DE 
Bundesland ; 
Gemeinde ; 
PLZ ;23847 
Ort ;Kastorf- 
Schreibweise ; 
Geografische Länge (Grad dezimal) ;10.5701 
Geografische Breite (Grad dezimal) ;53.7488 
Höhe über dem Meer (Meter) ;0 
Bemerkung ; 
Letzte Datensatzänderung (YYYYMMDDhhmmss) ;2019-05-09 11:02:19 
-------------------------------
 
id;tag;zeit;zr;typ;l_temp_30;l_temp_200;taupunkt;l_feucht_30;l_feucht_200;b_temp_5;b_temp_20;ns;benetzung;verdunstung
6242495;2021-04-27;15;s;m;14.1;10.9;;34;8;6.5;6.3;0;5;
6242496;2021-04-27;16;s;m;13.9;11.6;;34;8;6.7;6.6;0;5;
6242497;2021-04-27;17;s;m;12.8;12.4;;35;7;6.8;6.7;0;5;
6242498;2021-04-27;18;s;m;12.3;10.9;;48;23;6.9;6.8;0;5;
6242499;2021-04-27;19;s;m;10.6;9.7;;53;27;6.8;6.9;0;5;
6242500;2021-04-27;20;s;m;8.1;8.4;;62;32;6.7;6.9;0;5;
6242501;2021-04-27;21;s;m;4.5;6.1;;86;42;6.6;6.8;0;5;
6242502;2021-04-27;22;s;m;1;4.1;;100;53;6.3;6.6;0;7;
6242503;2021-04-27;23;s;m;-1.2;3;;100;62;6;6.5;0;10;
6242504;2021-04-28;0;s;m;-0.4;3;;100;65;5.6;6.2;0;18;
6242505;2021-04-28;1;s;m;0.4;2.6;;100;61;5.4;6;0;23;
6242506;2021-04-28;2;s;m;0.3;2.4;;100;61;5.3;5.9;0;27;
6242507;2021-04-28;3;s;m;-0.1;2;;100;59;5.1;5.7;0;31;
6242508;2021-04-28;4;s;m;-0.8;1.7;;100;58;4.9;5.6;0;35;
6242509;2021-04-28;5;s;m;-2.3;0.5;;100;62;4.8;5.5;0;38;
6242510;2021-04-28;6;s;m;-3.4;-0.5;;100;68;4.5;5.3;0;40;
6242511;2021-04-28;7;s;m;-2.9;-0.4;;100;74;4.3;5.1;0;46;
6242512;2021-04-28;8;s;m;0.2;1.4;;100;71;4.3;5;0;49;
6242513;2021-04-28;9;s;m;4.9;4.9;;100;51;4.3;5;0;32;
6242514;2021-04-28;10;s;m;11.6;8.7;;69;35;4.6;5.1;0;8;
6242653;2021-04-28;11;s;m;13.2;10.4;;49;24;5.2;5.4;0;5;
6242654;2021-04-28;12;s;m;15.4;11.8;;43;19;5.7;5.7;0;5;
6242655;2021-04-28;13;s;m;16.2;12.8;;42;18;6.2;6;0;5;
6242656;2021-04-28;14;s;m;17.7;13.8;;39;16;6.7;6.4;0;5;
6242657;2021-04-28;15;s;m;18.1;15.3;;38;12;7.1;6.8;0;5;
6242658;2021-04-28;16;s;m;18;15.5;;41;15;7.4;7.1;0;5;
6242659;2021-04-28;17;s;m;16.2;13.6;;47;23;7.6;7.3;0;5;
6242660;2021-04-28;18;s;m;15.2;13.3;;50;24;7.7;7.4;0;5;
6242661;2021-04-28;19;s;m;13.3;12.5;;59;30;7.7;7.5;0;5;
6242662;2021-04-28;20;s;m;9.9;10.4;;90;44;7.6;7.5;0;5;
6242663;2021-04-28;21;s;m;8.3;9.1;;100;56;7.4;7.5;0;6;
6242664;2021-04-28;22;s;m;7.6;8.9;;100;58;7.3;7.4;0;7;
6242665;2021-04-28;23;s;m;7.5;8.6;;100;62;7.2;7.3;0;8;
6242666;2021-04-29;0;s;m;6.7;8.1;;100;63;7;7.3;0;9;
6242667;2021-04-29;1;s;m;6.1;8;;100;58;6.9;7.2;0;10;
6242668;2021-04-29;2;s;m;6.7;8.1;;100;55;6.9;7.1;0;9;
6242669;2021-04-29;3;s;m;6.5;7.6;;100;61;6.8;7;0;10;
6242670;2021-04-29;4;s;m;6.2;7.3;;100;67;6.7;7;0;20;
6242671;2021-04-29;5;s;m;5.9;6.9;;100;74;6.7;7;4.4;63;
6242672;2021-04-29;6;s;m;5.8;6.5;;100;81;6.6;6.9;5.3;81;
6242673;2021-04-29;7;s;m;5.8;6.2;;100;87;6.6;6.9;6;94;
6242674;2021-04-29;8;s;m;6;6.2;;100;92;6.5;6.8;5.7;102;
6242675;2021-04-29;9;s;m;6.3;6.5;;100;94;6.5;6.8;6;102;
6242676;2021-04-29;10;s;m;7.1;6.9;;100;95;6.5;6.8;5.7;102;
6242677;2021-04-29;11;s;m;7.7;7.1;;100;96;6.6;6.8;6;102;
6242817;2021-04-29;12;s;m;7.9;7.3;;100;96;6.6;6.8;5.7;102;
6242818;2021-04-29;13;s;m;8.2;7.3;;100;96;6.7;6.9;6;102;
6242819;2021-04-29;14;s;m;8.1;7.3;;100;95;6.7;6.9;5.7;102;
6242820;2021-04-29;15;s;m;8;7.3;;100;94;6.8;7;6;102;
6242821;2021-04-29;16;s;m;8;7;;100;95;6.8;7;5.7;102;
6242822;2021-04-29;17;s;m;7.6;6.8;;100;95;6.9;7;6;102;
6242823;2021-04-29;18;s;m;6.9;6.4;;100;96;6.8;7;5.7;102;
6242824;2021-04-29;19;s;m;6.6;6.3;;100;96;6.9;7;6;102;
6242825;2021-04-29;20;s;m;6.1;6;;100;96;6.8;7;5.7;102;
6242826;2021-04-29;21;s;m;5.7;5.8;;100;97;6.8;7;6;102;
6242827;2021-04-29;22;s;m;5.6;5.9;;100;97;6.7;6.9;5.7;102;
6242828;2021-04-29;23;s;m;5.5;5.8;;100;98;6.6;6.9;6;102;
6242829;2021-04-30;0;s;m;5.4;5.7;;100;98;6.5;6.9;18.8;102;
6242830;2021-04-30;1;s;m;5.5;5.8;;100;99;6.5;6.9;6;102;
6242831;2021-04-30;2;s;m;5.7;6;;100;99;6.5;6.8;12.2;102;
6242832;2021-04-30;3;s;m;5.7;6;;100;98;6.4;6.8;7.4;102;
6242833;2021-04-30;4;s;m;5.6;5.9;;100;98;6.5;6.8;11.4;102;
6242834;2021-04-30;5;s;m;5.4;5.7;;100;98;6.4;6.7;0;102;
6242835;2021-04-30;6;s;m;5.3;5.6;;100;98;6.4;6.7;4.7;102;
6242836;2021-04-30;7;s;m;5.3;5.6;;100;97;6.4;6.7;3.4;102;
6242837;2021-04-30;8;s;m;6;6;;100;97;6.4;6.7;1.4;102;
6242838;2021-04-30;9;s;m;7.5;6.6;;100;95;6.4;6.7;3;102;
6242839;2021-04-30;10;s;m;8.6;7.2;;100;84;6.5;6.8;0.4;102;
6242978;2021-04-30;11;s;m;10.9;8.4;;100;68;6.7;6.8;4.1;102;
6242979;2021-04-30;12;s;m;13.6;9.8;;100;54;6.9;7;0.6;102;
6242980;2021-04-30;13;s;m;14.8;10.6;;95;48;7.2;7.1;0.3;102;
6242981;2021-04-30;14;s;m;14.7;10.8;;82;45;7.5;7.3;1.5;102;
6242982;2021-04-30;15;s;m;12.9;10.8;;88;43;7.6;7.5;0.1;102;
6242983;2021-04-30;16;s;m;13.3;11.5;;77;36;7.7;7.6;0;102;
6242984;2021-04-30;17;s;m;13.6;12.2;;77;37;7.8;7.7;0;102;
6242985;2021-04-30;18;s;m;12.8;12.4;;76;35;7.9;7.8;0;102;
6242986;2021-04-30;19;s;m;10.2;10.8;;94;45;7.8;7.8;0;102;
6242987;2021-04-30;20;s;m;9.6;10.8;;99;45;7.8;7.8;0;102;
6242988;2021-04-30;21;s;m;6.7;8.2;;100;61;7.6;7.7;0.1;102;
6242989;2021-04-30;22;s;m;3;5.8;;100;76;7.4;7.6;5.7;102;
6242990;2021-04-30;23;s;m;1.2;4.9;;100;84;7.1;7.5;6;102;
6242991;2021-05-01;0;s;m;0.9;4.3;;100;89;6.8;7.3;5.7;102;
6242992;2021-05-01;1;s;m;2.2;4.2;;100;91;6.6;7.1;6;102;
6242993;2021-05-01;2;s;m;3.6;4.8;;100;93;6.5;7;5.7;102;
6242994;2021-05-01;3;s;m;4.6;5.5;;100;92;6.5;6.9;6;102;
6242995;2021-05-01;4;s;m;4.6;5.3;;100;92;6.4;6.8;5.7;102;
6242996;2021-05-01;5;s;m;4.5;5.3;;100;92;6.4;6.8;6;102;
6242997;2021-05-01;6;s;m;4.2;4.8;;100;92;6.3;6.7;5.7;102;
6242998;2021-05-01;7;s;m;3.2;4.2;;100;90;6.3;6.7;6;102;
6242999;2021-05-01;8;s;m;5.1;5.5;;100;84;6.2;6.7;5.7;102;
6243000;2021-05-01;9;s;m;7;6.7;;100;75;6.3;6.7;6;102;
6243141;2021-05-01;10;s;m;8;7.5;;100;63;6.4;6.7;5.7;102;
6243142;2021-05-01;11;s;m;8.8;8.2;;100;57;6.5;6.8;5.3;102;
6243143;2021-05-01;12;s;m;12.7;10.2;;100;51;6.8;6.9;3.9;102;
6243144;2021-05-01;13;s;m;12.2;10.6;;90;46;7.2;7.1;0;102;
6243145;2021-05-01;14;s;m;13.2;11.5;;85;42;7.5;7.4;0;102;
6243146;2021-05-01;15;s;m;16.4;13.3;;67;35;7.8;7.6;0;102;
6243147;2021-05-01;16;s;m;15.2;13.3;;70;35;8.1;7.9;0;39;
6243148;2021-05-01;17;s;m;13;12.4;;80;39;8.2;8;0;6;
6243149;2021-05-01;18;s;m;11;11;;91;45;8.2;8.1;0;6;
6243150;2021-05-01;19;s;m;7.9;8.1;;100;82;8.1;8.1;1.1;98;
6243151;2021-05-01;20;s;m;7.3;7.8;;100;86;7.9;8;0;102;
6243152;2021-05-01;21;s;m;7.1;7.6;;100;91;7.8;7.9;0;102;
6243153;2021-05-01;22;s;m;6.5;7.2;;100;94;7.6;7.9;0;102;
6243154;2021-05-01;23;s;m;6.6;7;;100;94;7.5;7.8;0;102;
6243155;2021-05-02;0;s;m;6.2;6.9;;100;94;7.4;7.7;0;102;
6243156;2021-05-02;1;s;m;5.2;6.4;;100;95;7.3;7.6;0;102;
6243157;2021-05-02;2;s;m;3.5;5.2;;100;97;7.2;7.5;0;102;
6243158;2021-05-02;3;s;m;3.1;4.4;;100;99;7;7.4;0;102;
6243159;2021-05-02;4;s;m;2.9;4.1;;100;100;6.9;7.3;0;102;
6243160;2021-05-02;5;s;m;2.4;3.4;;100;100;6.7;7.2;0;102;
6243161;2021-05-02;6;s;m;2.6;3.2;;100;100;6.6;7.1;0;102;
6243162;2021-05-02;7;s;m;3.5;3.5;;100;100;6.5;7;0;102;
6243163;2021-05-02;8;s;m;5.1;4.5;;100;100;6.5;7;0;102;
6243164;2021-05-02;9;s;m;6.2;5.3;;100;100;6.5;6.9;0;102;
6243165;2021-05-02;10;s;m;8;6.4;;100;100;6.6;7;0;102;
6243299;2021-05-02;11;s;m;9.6;7.5;;100;100;6.8;7;0;102;
6243300;2021-05-02;12;s;m;13;9.3;;100;83;7.1;7.2;0;102;
6243301;2021-05-02;13;s;m;12.4;10;;100;56;7.3;7.4;0;102;
6243302;2021-05-02;14;s;m;12.2;10.5;;100;49;7.5;7.5;0;102;
6243303;2021-05-02;15;s;m;12.3;10.9;;100;46;7.6;7.6;0;102;
6243304;2021-05-02;16;s;m;11.4;10.7;;100;47;7.7;7.7;0;79;
6243305;2021-05-02;17;s;m;12.5;11;;86;44;7.8;7.8;0;17;
6243306;2021-05-02;18;s;m;11.6;10.2;;89;48;7.8;7.8;0;6;
6243307;2021-05-02;19;s;m;6.9;7;;100;72;7.7;7.8;0.5;28;
6243308;2021-05-02;20;s;m;5.9;6.4;;100;86;7.6;7.8;0.3;101;
6243309;2021-05-02;21;s;m;5.8;6.5;;100;83;7.4;7.7;0;102;
6243310;2021-05-02;22;s;m;5.2;5.8;;100;86;7.3;7.6;0;102;
6243311;2021-05-02;23;s;m;5;5.5;;100;90;7.1;7.5;0;102;
6243312;2021-05-03;0;s;m;3.5;4.6;;100;86;7;7.4;0;102;
6243313;2021-05-03;1;s;m;3.9;4.8;;100;86;6.9;7.3;0;102;
6243314;2021-05-03;2;s;m;3.9;4.7;;100;86;6.8;7.2;0;102;
6243315;2021-05-03;3;s;m;3.3;4.2;;100;86;6.7;7.1;0;102;
6243316;2021-05-03;4;s;m;3;3.9;;100;84;6.6;7;0;102;
6243317;2021-05-03;5;s;m;3.3;4.1;;100;83;6.5;7;0;102;
6243318;2021-05-03;6;s;m;3.3;3.9;;100;85;6.4;6.9;0;102;
6243319;2021-05-03;7;s;m;3.3;3.9;;100;83;6.3;6.8;0;102;
6243320;2021-05-03;8;s;m;3.5;3.9;;100;86;6.2;6.8;0;102;
6243321;2021-05-03;9;s;m;5.6;5.8;;100;69;6.2;6.8;0;102;
6243322;2021-05-03;10;s;m;8.2;6.8;;100;63;6.3;6.8;0;102;
6243460;2021-05-03;11;s;m;9.4;7.4;;100;56;6.4;6.8;0.6;102;
6243461;2021-05-03;12;s;m;8.2;6.9;;100;58;6.6;6.9;0;102;
6243462;2021-05-03;13;s;m;7.6;6.6;;100;67;6.6;6.9;0;102;
6243463;2021-05-03;14;s;m;9.8;8.2;;100;57;6.7;7;0;99;
6243464;2021-05-03;15;s;m;12.9;9.6;;88;52;7;7.1;0;42;
6243465;2021-05-03;16;s;m;11.7;9.5;;89;50;7.2;7.2;0;7;
6243466;2021-05-03;17;s;m;12.3;10.1;;83;47;7.4;7.4;0;6;
6243467;2021-05-03;18;s;m;11.9;10.4;;83;44;7.5;7.5;0;6;
6243468;2021-05-03;19;s;m;9.7;9.5;;95;49;7.6;7.6;0;5;
6243469;2021-05-03;20;s;m;7.5;7.6;;100;69;7.5;7.6;0.7;66;
6243470;2021-05-03;21;s;m;5.7;6;;100;84;7.4;7.5;0;95;
6243471;2021-05-03;22;s;m;3.9;4.5;;100;92;7.2;7.5;0;96;
6243472;2021-05-03;23;s;m;3.5;4.1;;100;95;7;7.4;0;98;
6243473;2021-05-04;0;s;m;3;3.8;;100;96;6.9;7.2;0;98;
6243474;2021-05-04;1;s;m;3.2;3.8;;100;97;6.7;7.1;0;99;
6243475;2021-05-04;2;s;m;4.2;4.7;;100;97;6.6;7;0;101;
6243476;2021-05-04;3;s;m;4.8;5.2;;100;92;6.5;6.9;0;102;
6243477;2021-05-04;4;s;m;5.2;5.6;;100;81;6.5;6.9;0;101;
6243478;2021-05-04;5;s;m;5.3;5.8;;100;72;6.4;6.9;0;100;
6243479;2021-05-04;6;s;m;5.1;5.7;;100;74;6.4;6.8;0;101;
6243480;2021-05-04;7;s;m;5.4;6;;100;77;6.4;6.8;2.7;102;
6243481;2021-05-04;8;s;m;5.9;6.4;;100;77;6.3;6.8;5.7;102;
6243482;2021-05-04;9;s;m;6.3;6.7;;100;82;6.4;6.8;6;102;
6243483;2021-05-04;10;s;m;7.6;7.7;;100;81;6.4;6.7;5.7;102;
6243484;2021-05-04;11;s;m;8.1;8.4;;100;72;6.5;6.8;6;102;
6243624;2021-05-04;12;s;m;9.8;9.3;;100;70;6.7;6.9;5.7;102;
6243625;2021-05-04;13;s;m;8.5;8.9;;100;70;6.8;7;6;102;
6243626;2021-05-04;14;s;m;9.4;9.5;;100;66;6.9;7.1;5.7;102;
6243627;2021-05-04;15;s;m;10.5;10.1;;100;67;7.1;7.1;6;102;
6243628;2021-05-04;16;s;m;10.9;10.8;;100;62;7.2;7.2;5.6;102;
6243629;2021-05-04;17;s;m;8.8;8.7;;100;76;7.3;7.3;6;102;
6243630;2021-05-04;18;s;m;7.9;8.4;;100;66;7.3;7.4;5.7;102;
6243631;2021-05-04;19;s;m;7.8;8.3;;100;66;7.3;7.4;6;102;
6243632;2021-05-04;20;s;m;7.4;8.2;;100;62;7.2;7.4;5.7;102;
6243633;2021-05-04;21;s;m;7.1;8.1;;100;59;7.1;7.4;6;102;
6243634;2021-05-04;22;s;m;6;6.9;;100;74;7;7.3;5.7;102;
6243635;2021-05-04;23;s;m;6.1;7.1;;100;69;6.9;7.3;6;102;
6243636;2021-05-05;0;s;m;6.1;7.2;;100;62;6.8;7.2;5.9;102;
6243637;2021-05-05;1;s;m;6;6.8;;100;65;6.8;7.1;5.8;102;
6243638;2021-05-05;2;s;m;5.8;6.6;;100;63;6.7;7.1;6;102;
6243639;2021-05-05;3;s;m;6.1;6.9;;100;56;6.6;7;5.7;102;
6243640;2021-05-05;4;s;m;6.1;6.8;;100;56;6.6;7;6;102;
6243641;2021-05-05;5;s;m;6;6.6;;100;56;6.5;6.9;5.7;102;
6243642;2021-05-05;6;s;m;5.7;6.2;;100;63;6.4;6.9;6;102;
6243643;2021-05-05;7;s;m;5.3;5.8;;100;70;6.4;6.8;5.7;102;
6243644;2021-05-05;8;s;m;5.6;5.9;;100;69;6.4;6.8;6;102;
6243645;2021-05-05;9;s;m;6.3;6.1;;100;66;6.3;6.8;5.7;102;
6243646;2021-05-05;10;s;m;5.6;5.5;;100;80;6.4;6.7;6;102;
6243786;2021-05-05;11;s;m;5.7;5.5;;100;84;6.3;6.7;5.7;102;
6243787;2021-05-05;12;s;m;6.3;6;;100;83;6.4;6.7;6;102;
6243788;2021-05-05;13;s;m;6.6;6.3;;100;80;6.4;6.7;5.7;102;
6243789;2021-05-05;14;s;m;7;6.9;;100;73;6.5;6.8;6;102;
6243790;2021-05-05;15;s;m;6.8;6.5;;100;84;6.5;6.8;5.7;102;
6243791;2021-05-05;16;s;m;6.8;6.7;;100;79;6.6;6.8;6;102;
6243792;2021-05-05;17;s;m;6.7;6.6;;100;82;6.6;6.9;5.7;102;
6243793;2021-05-05;18;s;m;6;6.2;;100;81;6.6;6.9;6;102;
6243794;2021-05-05;19;s;m;5.6;5.8;;100;82;6.5;6.9;5.7;102;
6243795;2021-05-05;20;s;m;5.1;5.5;;100;83;6.5;6.8;6;102;
6243796;2021-05-05;21;s;m;4.8;5.5;;100;77;6.4;6.8;6;102;
6243797;2021-05-05;22;s;m;4.3;5.1;;100;76;6.3;6.7;5.7;102;
6243798;2021-05-05;23;s;m;4;4.9;;100;73;6.2;6.6;6;102;
6243799;2021-05-06;0;s;m;3.7;4.7;;100;71;6.1;6.6;5.7;102;
6243800;2021-05-06;1;s;m;3.1;4.3;;100;69;6;6.5;6;102;
6243801;2021-05-06;2;s;m;2.8;3.8;;100;73;5.8;6.4;5.7;102;
6243802;2021-05-06;3;s;m;2.7;3.8;;100;71;5.7;6.3;6;102;
6243803;2021-05-06;4;s;m;2.4;3.5;;100;70;5.6;6.3;5.7;102;
6243804;2021-05-06;5;s;m;2.2;3.1;;100;75;5.5;6.2;6;102;
6243805;2021-05-06;6;s;m;1.9;2.8;;100;77;5.4;6.1;5.7;102;
6243806;2021-05-06;7;s;m;2.4;3.1;;100;73;5.4;6;6;102;
6243807;2021-05-06;8;s;m;3.5;3.9;;100;69;5.4;6;5.7;102;
6243808;2021-05-06;9;s;m;5;4.9;;100;65;5.4;6;6;102;
6243881;2021-05-06;10;s;m;7.6;6.2;;100;59;5.5;6;5.7;102;
6243882;2021-05-06;11;s;m;8.6;6.7;;100;53;5.7;6.1;6;102;
6243883;2021-05-06;12;s;m;9.5;7.6;;84;44;5.9;6.2;5.7;102;
6243884;2021-05-06;13;s;m;9.3;7.6;;95;48;6.1;6.3;6;102;
6244664;2021-05-08;0;s;m;2.5;4;;100;79;6.1;6.5;;28;
6244665;2021-05-08;1;s;m;2.4;3.8;;100;81;6;6.4;;36;
6244666;2021-05-08;2;s;m;1.7;3.2;;100;84;5.9;6.3;;40;
6244667;2021-05-08;3;s;m;2;3.5;;100;85;5.8;6.3;;47;
6244668;2021-05-08;4;s;m;1.2;3;;100;87;5.7;6.2;;50;
6244669;2021-05-08;5;s;m;0.5;2.6;;100;90;5.6;6.1;;51;
6244670;2021-05-08;6;s;m;-0.1;2.2;;100;91;5.5;6;;53;
6244671;2021-05-08;7;s;m;0.9;2.8;;100;92;5.4;6;;61;
6244672;2021-05-08;8;s;m;4.1;4.3;;100;92;5.4;5.9;;66;
6244673;2021-05-08;9;s;m;5.9;6;;100;81;5.5;5.9;;62;
6244674;2021-05-08;10;s;m;9.6;7.8;;100;63;5.6;6;;36;
6244675;2021-05-08;11;s;m;11.8;8.8;;90;51;6;6.2;;8;
6244676;2021-05-08;12;s;m;14.6;10.4;;68;41;6.3;6.4;;6;
6244677;2021-05-08;13;s;m;15.8;11.2;;61;35;6.7;6.6;;5;
6244678;2021-05-08;14;s;m;15.4;12.1;;63;33;7;6.9;;5;
6244679;2021-05-08;15;s;m;14.7;12.6;;65;31;7.3;7.1;;5;
6244680;2021-05-08;16;s;m;15.9;13.2;;56;24;7.5;7.3;;5;
6244681;2021-05-08;17;s;m;14;13.1;;60;23;7.7;7.5;;5;
6244682;2021-05-08;18;s;m;12.1;12.4;;63;25;7.8;7.6;;5;
6244683;2021-05-08;19;s;m;11.3;12;;63;26;7.7;7.6;;5;
6244684;2021-05-08;20;s;m;10.8;11.6;;64;28;7.6;7.6;;5;
6244685;2021-05-08;21;s;m;10.1;10.9;;70;34;7.5;7.6;;5;
6244686;2021-05-08;22;s;m;9.5;10.4;;84;39;7.4;7.5;;6;
6244687;2021-05-08;23;s;m;7.5;8.4;;100;68;7.3;7.5;;81;
6244688;2021-05-09;0;s;m;7.3;7.9;;100;82;7.3;7.4;;102;
6244689;2021-05-09;1;s;m;7.3;7.8;;100;89;7.2;7.4;;102;
6244690;2021-05-09;2;s;m;7.6;8.1;;100;90;7.2;7.4;;102;
6244691;2021-05-09;3;s;m;7.8;8.4;;100;87;7.1;7.3;;102;
6244692;2021-05-09;4;s;m;8;8.6;;100;84;7.2;7.4;;102;
6244693;2021-05-09;5;s;m;8.2;8.8;;100;82;7.2;7.3;;102;
6244694;2021-05-09;6;s;m;8.5;9.2;;100;76;7.1;7.3;;102;
6244695;2021-05-09;7;s;m;8.9;9.7;;100;71;7.2;7.4;;102;
6244696;2021-05-09;8;s;m;10.5;11.2;;100;64;7.2;7.4;;102;
6244697;2021-05-09;9;s;m;13.1;13.5;;100;55;7.4;7.5;;102;
6244698;2021-05-09;10;s;m;17;16.1;;100;50;7.6;7.6;;102;
6244699;2021-05-09;11;s;m;20.9;18.1;;85;45;8.1;7.8;;102;
6244700;2021-05-09;12;s;m;22.2;19.7;;76;41;8.6;8.2;;102;
6244701;2021-05-09;13;s;m;23.2;20.9;;68;35;9.2;8.5;;24;
6244702;2021-05-09;14;s;m;23.7;22.1;;66;32;9.7;8.9;;5;
6244703;2021-05-09;15;s;m;25;23.5;;64;28;10.2;9.3;;5;
6244704;2021-05-09;16;s;m;24;24;;66;27;10.6;9.7;;5;
6244705;2021-05-09;17;s;m;23.3;24.8;;62;21;10.9;10;;5;
6244706;2021-05-09;18;s;m;22.9;24.6;;58;20;11;10.2;;5;
6244707;2021-05-09;19;s;m;21.4;23.8;;63;21;11.1;10.4;;5;
6244708;2021-05-09;20;s;m;20.8;23.4;;68;24;11.1;10.5;;5;
6244709;2021-05-09;21;s;m;19.7;22.2;;76;30;11.1;10.5;;5;
6244710;2021-05-09;22;s;m;19;20.9;;82;36;11;10.5;;5;
6244711;2021-05-09;23;s;m;17.8;19.9;;93;40;11;10.5;;5;
6244712;2021-05-10;0;s;m;17.3;19.4;;95;41;10.9;10.5;;5;
6244713;2021-05-10;1;s;m;16.7;18.4;;100;45;10.8;10.5;;5;
6244714;2021-05-10;2;s;m;15.9;17.5;;100;48;10.7;10.5;;6;
6244715;2021-05-10;3;s;m;14.7;16.5;;100;51;10.6;10.4;;6;
6244716;2021-05-10;4;s;m;13;15.1;;100;58;10.5;10.4;;8;
6244717;2021-05-10;5;s;m;12.1;14.1;;100;62;10.4;10.3;;11;
6244718;2021-05-10;6;s;m;12.8;14.4;;100;62;10.3;10.2;;11;
6244719;2021-05-10;7;s;m;13.9;15.3;;100;59;10.2;10.2;;10;
6244720;2021-05-10;8;s;m;14.9;15.9;;100;58;10.2;10.2;;9;
6244721;2021-05-10;9;s;m;14.8;16.1;;100;60;10.2;10.2;;12;
6244722;2021-05-10;10;s;m;16.3;17.5;;100;58;10.3;10.2;;15;
6244723;2021-05-10;11;s;m;20.6;20;;100;51;10.4;10.2;;9;
6244724;2021-05-10;12;s;m;25.3;22.7;;84;41;10.8;10.5;;6;
6244725;2021-05-10;13;s;m;26.6;24.9;;77;34;11.3;10.7;;5;
6244726;2021-05-10;14;s;m;26.5;25.8;;72;30;11.8;11.1;;5;
6244727;2021-05-10;15;s;m;23.5;24.4;;80;31;12.2;11.4;;7;
6244728;2021-05-10;16;s;m;20.7;23.2;;100;34;12.3;11.5;;31;
6244729;2021-05-10;17;s;m;20.2;21;;100;43;12.3;11.7;;7;
6244730;2021-05-10;18;s;m;18.5;19.6;;100;44;12.2;11.7;;6;
6244731;2021-05-10;19;s;m;17;17.6;;100;51;12.1;11.7;;6;
6244732;2021-05-10;20;s;m;15;16.3;;100;53;11.9;11.6;;6;
6244733;2021-05-10;21;s;m;13.7;15.3;;100;60;11.7;11.5;;7;
6244734;2021-05-10;22;s;m;12.9;14.5;;100;68;11.5;11.4;;10;
6244735;2021-05-10;23;s;m;12.2;14.1;;100;68;11.3;11.3;;18;
6244736;2021-05-11;0;s;m;11.9;13.3;;100;77;11.2;11.2;;41;
6244737;2021-05-11;1;s;m;11.9;12.7;;100;86;11;11.1;;93;
6244738;2021-05-11;2;s;m;11.6;12;;100;92;10.9;11;;102;
6244739;2021-05-11;3;s;m;10.9;11.2;;100;94;10.8;10.9;;102;
6244740;2021-05-11;4;s;m;10.3;10.6;;100;95;10.7;10.8;;102;
6244741;2021-05-11;5;s;m;10.2;10.5;;100;96;10.6;10.7;;102;
6244742;2021-05-11;6;s;m;9.7;9.9;;100;97;10.5;10.7;;102;
6244743;2021-05-11;7;s;m;9.8;10.2;;100;96;10.4;10.6;;102;
6244744;2021-05-11;8;s;m;10.1;10.4;;100;96;10.3;10.5;;102;
6244745;2021-05-11;9;s;m;10.3;10.5;;100;96;10.3;10.5;;102;
6244746;2021-05-11;10;s;m;10.7;10.7;;100;94;10.2;10.4;;102;
6244747;2021-05-11;11;s;m;12;11.8;;100;86;10.3;10.4;;102;
6244748;2021-05-11;12;s;m;12.7;12.5;;100;81;10.3;10.5;;102;
6244749;2021-05-11;13;s;m;12.3;12.8;;100;72;10.4;10.4;;102;
6244750;2021-05-11;14;s;m;14.2;13.9;;100;63;10.4;10.5;;102;
6244751;2021-05-11;15;s;m;16;14.6;;100;62;10.6;10.5;;102;
6244752;2021-05-11;16;s;m;16;14.7;;100;65;10.7;10.6;;102;
6244753;2021-05-11;17;s;m;15.6;14.4;;100;68;10.8;10.7;;102;
6244754;2021-05-11;18;s;m;14.5;14;;100;66;10.9;10.8;;102;
6244755;2021-05-11;19;s;m;12.9;13.3;;100;67;10.8;10.8;;102;
6244756;2021-05-11;20;s;m;12;12.5;;100;68;10.7;10.7;;102;
6244757;2021-05-11;21;s;m;11;11.5;;100;75;10.6;10.7;;102;
6244758;2021-05-11;22;s;m;9.8;10.7;;100;81;10.5;10.6;;102;
6244759;2021-05-11;23;s;m;9.7;10.3;;100;86;10.4;10.5;;102;
6244760;2021-05-12;0;s;m;9.7;10.2;;100;91;10.3;10.5;;102;
6244761;2021-05-12;1;s;m;9.6;10;;100;94;10.2;10.4;;102;
6244762;2021-05-12;2;s;m;9.6;9.9;;100;96;10.1;10.3;;102;
6244763;2021-05-12;3;s;m;9.6;9.9;;100;97;10;10.2;;102;
6244764;2021-05-12;4;s;m;9.6;9.9;;100;97;10;10.2;;102;
6244765;2021-05-12;5;s;m;9.5;9.8;;100;98;9.9;10.1;;102;
6244766;2021-05-12;6;s;m;9.5;9.7;;100;98;9.9;10.1;;102;
6244767;2021-05-12;7;s;m;9.6;9.8;;100;98;9.9;10.1;;102;
6244768;2021-05-12;8;s;m;10.2;10.1;;100;97;9.8;10;;102;
6244769;2021-05-12;9;s;m;10.6;10.6;;100;95;9.9;10.1;;102;
6244770;2021-05-12;10;s;m;11.6;11.3;;100;94;9.8;10;;102;
